epoch,loss,data_loss,phys_loss,val_mse
1,0.3621761163075765,0.3621761163075765,0.08258638865043698,0.25070024
2,0.19013857262002098,0.19013857262002098,0.0012554581289838515,0.057756744
3,0.046362143299645844,0.046362143299645844,0.0007804769472295488,0.037337318
4,0.032210725214746265,0.032210725214746265,0.0006192368923978601,0.020722244
5,0.023406431989537346,0.023406431989537346,0.0003510996248538826,0.01815002
6,0.01772202950798803,0.01772202950798803,0.0003619763038841484,0.015551881
7,0.017229311499330734,0.017229311499330734,0.000752823749537236,0.014183745
8,0.013450325715045135,0.013450325715045135,0.0004826176517960468,0.012429933
9,0.0131716580544081,0.0131716580544081,0.00016164551981445483,0.013233306
10,0.013312280954172214,0.013312280954172214,0.0003551913727747547,0.0142756915
11,0.018916535098105668,0.018916535098105668,0.0011458224767466163,0.016983915
12,0.013780934818916851,0.013780934818916851,0.0003309263299191419,0.010128453
13,0.013094063206679291,0.013094063206679291,0.000668826745448846,0.01245368
14,0.011494236501554648,0.011494236501554648,0.0005825065266460822,0.00977621
15,0.00864415064247118,0.00864415064247118,0.00022689511711595006,0.00506421
16,0.005391508113178942,0.005391508113178942,0.00019918791789071597,0.0039087906
17,0.004325804683483309,0.004325804683483309,0.00033657353579701836,0.0037252575
18,0.0044638615567237135,0.0044638615567237135,0.00024507173845146705,0.0033459133
19,0.004596578060752816,0.004596578060752816,0.000208067738526828,0.006083435
20,0.003986445609997544,0.003986445609997544,0.00016439564247274773,0.0031717625
21,0.0036736591512130366,0.0036736591512130366,0.00012955901574969176,0.0045094066
22,0.004435029320625795,0.004435029320625795,0.00030476828119921053,0.003758652
23,0.0060853255343519975,0.0060853255343519975,0.00022525431038328888,0.0063004056
24,0.003273369444327222,0.003273369444327222,0.0001276021599064197,0.0028803463
25,0.0032230746104485457,0.0032230746104485457,0.00011694388981658853,0.0034488856
26,0.0025238107243138884,0.0025238107243138884,8.576904673397075e-05,0.0026793007
27,0.0032193748901287716,0.0032193748901287716,0.00013379093008754556,0.002557602
28,0.003398344614025619,0.003398344614025619,0.00014475336023700436,0.005861422
29,0.002920453087426722,0.002920453087426722,0.00013355160250133242,0.0022716273
30,0.0023898530829076967,0.0023898530829076967,0.00011240293250235962,0.002721425
31,0.003011047816835344,0.003011047816835344,0.00013913861348871452,0.002407401
32,0.002731364406645298,0.002731364406645298,0.00015763400385531884,0.0042307107
33,0.0032997161615639925,0.0032997161615639925,0.00013784692125492863,0.0031725585
34,0.0038913345740487176,0.0038913345740487176,0.00010388368269660633,0.0045804214
35,0.004772418721889456,0.004772418721889456,0.0002898024615085938,0.002550528
36,0.003124494979985886,0.003124494979985886,0.00017001222615738875,0.002948975
37,0.003281624250424405,0.003281624250424405,0.0001408321119823894,0.0075714225
38,0.00484791605008973,0.00484791605008973,0.0003328320677206244,0.0028417727
39,0.003319311887025833,0.003319311887025833,0.00024599986319723635,0.0025831799
40,0.003236051232347058,0.003236051232347058,0.00010116161090915436,0.0022337523
41,0.002944252712445127,0.002944252712445127,0.00014065997976710302,0.0024635557
42,0.002758915926743713,0.002758915926743713,0.0001884262098637161,0.0025689648
43,0.0030862700530431336,0.0030862700530431336,0.00020244770389091904,0.0041682916
44,0.003485274946110116,0.003485274946110116,0.00017553355010780554,0.0024697592
45,0.0031259723499210343,0.0031259723499210343,0.00011988622444126425,0.0022266274
46,0.0035412974034746488,0.0035412974034746488,0.0001996642709779432,0.009361471
47,0.005692947961183058,0.005692947961183058,0.000296556000531704,0.0032086996
48,0.0037629985095312198,0.0037629985095312198,0.0002099229543965464,0.0040370747
49,0.002606642569622232,0.002606642569622232,0.00013385880214526776,0.0018561431
50,0.0026896889295635953,0.0026896889295635953,8.305677987752662e-05,0.0036298477
51,0.0032616607120467558,0.0032616607120467558,0.0002485930479976004,0.0031919936
52,0.002412358808538152,0.002412358808538152,0.00011912240038959175,0.0034845583
53,0.0030227916677378944,0.0030227916677378944,0.000187616845368647,0.0035566697
54,0.003343984751134283,0.003343984751134283,0.00013385690474573646,0.0028787444
55,0.0031042819066594046,0.0031042819066594046,0.00010627032850646737,0.005198431
56,0.0044981958241098454,0.0044981958241098454,0.00034732149692793255,0.003231315
57,0.002980097949815293,0.002980097949815293,0.00018932116607951835,0.0022062662
58,0.0026634877030220295,0.0026634877030220295,9.028829399539972e-05,0.002450754
59,0.00290293557724605,0.00290293557724605,0.00014208226685544407,0.00423942
60,0.0037794384536229903,0.0037794384536229903,0.0002643586965509333,0.0019229673
61,0.0026935656529126894,0.0026935656529126894,0.00013269849301877912,0.0032903722
62,0.004638214906056722,0.004638214906056722,0.00023196282530367146,0.003544771
63,0.0037081971816304658,0.0037081971816304658,0.0001995041460001327,0.002300917
64,0.0025103378368334637,0.0025103378368334637,0.00010742531890678543,0.002588835
65,0.003344195294711325,0.003344195294711325,0.00019172466775469528,0.002220532
66,0.0027536333279891147,0.0027536333279891147,0.00012822387693884392,0.004031159
67,0.005109435529448092,0.005109435529448092,0.00029195109179730574,0.010910131
68,0.005968743216039406,0.005968743216039406,0.00030354269714760247,0.0022166332
69,0.0029268447232122224,0.0029268447232122224,0.00011562028826972437,0.0022127759
70,0.0033219716356446345,0.0033219716356446345,0.0003098683439854237,0.0024891726
71,0.003146868695815404,0.003146868695815404,0.0001213419294263613,0.0025050566
72,0.004330679456082483,0.004330679456082483,0.00022576634389201742,0.004455108
73,0.0037984333673699035,0.0037984333673699035,0.0002152539496609762,0.0029516122
74,0.004748146189376712,0.004748146189376712,0.0002548065127341046,0.0031557563
75,0.0030471307949887384,0.0030471307949887384,0.00011875009955633311,0.002717531
76,0.003299689365343915,0.003299689365343915,0.0002510528002703596,0.0018225932
77,0.0023834252755882013,0.0023834252755882013,8.032973939191064e-05,0.0031805434
78,0.002844122918840084,0.002844122918840084,0.00013380399335400424,0.002565822
79,0.0050284232530328965,0.0050284232530328965,0.00023077452094387102,0.0032811826
