epoch,loss,data_loss,phys_loss,val_mse
1,0.3752601590421465,0.3739144649770525,0.026913823691971574,0.28112406
2,0.23911353862947887,0.23908740431070327,0.0005226962283409698,0.109807506
3,0.06287221055891778,0.06282494548294279,0.00094529963771528,0.03679201
4,0.03529543557928668,0.03527992119391759,0.00031028905632489846,0.02916941
5,0.02614850223892265,0.026133952372603946,0.0002909967870285376,0.01826808
6,0.019714277672270932,0.0197013472724292,0.0002586075587435562,0.016658766
7,0.016977388225495816,0.01695891318635808,0.0003695016592805208,0.013903142
8,0.014542024230791463,0.014514997001323434,0.000540543622902896,0.011278671
9,0.013207488796777196,0.01317910932832294,0.000567590032109601,0.011292549
10,0.011184220595492258,0.01117115838246213,0.0002612443293285299,0.0110062
11,0.013130218390789298,0.013113677946643696,0.0003308095470250313,0.008957691
12,0.009944769057134787,0.00992246882783042,0.0004460045780604105,0.0069563566
13,0.006763935559946629,0.006756511604827311,0.00014847874943421226,0.00448228
14,0.005355698040996989,0.005343792675476935,0.00023810762099035147,0.0045481166
15,0.003926121997129586,0.00391219441468517,0.0002785522708191163,0.004398102
16,0.0037172244033879705,0.0037050352224873174,0.000243784036937384,0.0028578448
17,0.004120623434169425,0.0041088962358319095,0.00023454426929679547,0.0034915328
18,0.0037614747079917125,0.0037475812016054986,0.00027787021846050505,0.002472876
19,0.0033883308940049674,0.0033777565384904545,0.00021148685633426548,0.0030591486
20,0.0034681439529069594,0.0034603717167758278,0.00015544491429355902,0.0033020233
21,0.0032766020546356836,0.0032643058233790927,0.0002459245012543773,0.0022479445
22,0.0052404897106397485,0.005232832795526419,0.00015313882568802247,0.0075653596
23,0.004063190995819039,0.004052433262889584,0.0002151549288906793,0.004468529
24,0.004659156734123826,0.004652451858338382,0.0001340973147499513,0.00263868
25,0.003454926664320131,0.003444851867647635,0.00020149614733276798,0.005188903
26,0.00308566488739517,0.0030767081796915993,0.000179133913210351,0.0023906701
27,0.002614994272072282,0.0026066292775794864,0.00016729985652040745,0.0030713335
28,0.0023430218092269366,0.0023363242598457468,0.00013395098638903214,0.002120775
29,0.002487183949496183,0.0024803394270646903,0.00013689059647793063,0.003877536
30,0.004028559874536263,0.004021834677809643,0.00013450356134841158,0.005511172
31,0.004417855333950785,0.004406029894016683,0.00023650895539763177,0.0055757007
32,0.0030094329733401535,0.003000309150148597,0.0001824764032474175,0.0037073158
33,0.0028603197877398795,0.002855159564771586,0.00010320464585868746,0.002993118
34,0.002532721429856287,0.002527667025828527,0.00010108823363326438,0.0035281347
35,0.0027830125738142267,0.0027763265650719406,0.00013372035503178065,0.002368651
36,0.002987114265043702,0.002977724554431107,0.0001877943500321185,0.0026726685
37,0.0026487381094031865,0.0026429013193895417,0.0001167356942719127,0.002671003
38,0.0027434473546842733,0.0027381617886324725,0.00010571112921537759,0.0032700824
39,0.003907916260262331,0.003900459682982829,0.0001491314232573081,0.0035561763
40,0.003205547743063006,0.0031915729037589498,0.0002794970309008388,0.002004952
41,0.0024452913164471585,0.002441135258413851,8.312129287320304e-05,0.0052719507
42,0.003661473884454204,0.0036506833198169867,0.00021581120360573259,0.0043382375
43,0.005257652317070299,0.005249936464760039,0.00015431721340096122,0.011243987
44,0.004213001842920979,0.004192617608027326,0.00040768477121702065,0.0023864082
45,0.002951277763996687,0.002944780024699867,0.00012995483263264558,0.0034901241
46,0.0026305263499832817,0.0026220149515817563,0.0001702283502974448,0.00416745
47,0.0029075792162782618,0.0029029021582876644,9.354148256501086e-05,0.0021862632
48,0.0026723118654141823,0.0026675241068005564,9.575548149440592e-05,0.0033344324
49,0.0029408326501854593,0.0029323164968647892,0.0001703225916058167,0.0059346273
